"Title","Brand","MSRP","Year"
"Lenovo Legion Pro 7 16ARX8H 16"" AMD Ryzen 9 7945HX Nvidia RTX 4080 Laptop","Lenovo",1200,2019
"Lenovo Legion Pro 7 16ARX8H 16"" AMD Ryzen 9 7945HX Nvidia RTX 4090 Laptop","Lenovo",1200,2019
"Lenovo Legion Pro 7 16IRX8H 16"" Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7 16IRX8H 16"" Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7 16IRX8H 16"" Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7 16IRX9H 16"" Intel Core i9 14th Gen Nvidia RTX 4080 Laptop","Lenovo",1200,2023
"Lenovo Legion Pro 7 16IRX9H 16"" Intel Core i9 14th Gen Nvidia RTX 4090 Laptop","Lenovo",1200,2023
"Lenovo Legion Pro 7 Gen 8 AMD Ryzen 9 7945HX Nvidia RTX 4080 Laptop","Lenovo",1200,2019
"Lenovo Legion Pro 7 Gen 8 AMD Ryzen 9 7945HX Nvidia RTX 4090 Laptop","Lenovo",1200,2019
"Lenovo Legion Pro 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Lenovo",1200,2022
"Lenovo Legion Pro 7i Gen 9 Intel Core i9 14th Gen Nvidia RTX 4080 Laptop","Lenovo",1200,2023
"Lenovo Legion Pro 7i Gen 9 Intel Core i9 14th Gen Nvidia RTX 4090 Laptop","Lenovo",1200,2023
"Lenovo Legion R9000K AMD Ryzen 9 Nvidia RTX 3080 Laptop","Lenovo",1200,2019
"Lenovo Legion S7 15ACH6 AMD Ryzen 7 Nvidia RTX 3050 Laptop","Lenovo",800,2017
"Lenovo Legion S7 15ACH6 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Lenovo",800,2017
"Lenovo Legion S7 15ACH6 AMD Ryzen 9 Nvidia RTX 3050 Laptop","Lenovo",1200,2019
"Lenovo Legion S7 15ACH6 AMD Ryzen 9 Nvidia RTX 3060 Laptop","Lenovo",1200,2019
"Lenovo Legion S7 16IAH7 Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Lenovo",800,2021
"Lenovo Legion S7 16IAH7 Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","Lenovo",800,2021
"Lenovo Legion S7 AMD Ryzen 7 Nvidia RTX 3050 Laptop","Lenovo",800,2017
"Lenovo Legion S7 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Lenovo",800,2017
"Lenovo Legion S7 AMD Ryzen 9 Nvidia RTX 3050 Laptop","Lenovo",1200,2019
"Lenovo Legion S7 AMD Ryzen 9 Nvidia RTX 3060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 5 Gen 8 14.5"" AMD Ryzen 5 Nvidia RTX 4060 Laptop","Lenovo",600,2017
"Lenovo Legion Slim 5 Gen 8 14.5"" AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 5 Gen 8 14.5"" AMD Ryzen 9 Nvidia RTX 4060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 5 Gen 8 16"" AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 5 Gen 8 16"" AMD Ryzen 9 Nvidia RTX 4060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 5 Gen 9 16"" AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 5 Gen 9 16"" AMD Ryzen 7 Nvidia RTX 4070 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 5 Gen 9 16"" AMD Ryzen 9 Nvidia RTX 4060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 5 Gen 9 16"" AMD Ryzen 9 Nvidia RTX 4070 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 5i Gen 8 Intel Core i5 13th Gen Nvidia RTX 4050 Laptop","Lenovo",600,2022
"Lenovo Legion Slim 5i Gen 8 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Lenovo",800,2022
"Lenovo Legion Slim 5i Gen 8 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","Lenovo",800,2022
"Lenovo Legion Slim 7 16IRH8 Intel Core i7 13th Gen Nvidia RTX Laptop","Lenovo",800,2022
"Lenovo Legion Slim 7 16IRH8 Intel Core i9 13th Gen Nvidia RTX Laptop","Lenovo",1200,2022
"Lenovo Legion Slim 7 AMD Ryzen 7 Nvidia RTX 3050 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 7 AMD Ryzen 7 Nvidia RTX 3060 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 7 AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo Legion Slim 7 AMD Ryzen 9 Nvidia RTX 3050 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 7 AMD Ryzen 9 Nvidia RTX 3060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 7 AMD Ryzen 9 Nvidia RTX 4060 Laptop","Lenovo",1200,2019
"Lenovo Legion Slim 7i Gen 8 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Lenovo",800,2022
"Lenovo Legion Slim 7i Gen 8 Intel Core i7 13th Gen Nvidia RTX 4070 Laptop","Lenovo",800,2022
"Lenovo Legion Slim 7i Gen 8 Intel Core i7 13th Gen Nvidia RTX 4080 Laptop","Lenovo",800,2022
"Lenovo Legion Slim 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4070 Laptop","Lenovo",1200,2022
"Lenovo Legion Slim 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4080 Laptop","Lenovo",1200,2022
"Lenovo Legion Slim 7i Gen 8 Intel Core i9 13th Gen Nvidia RTX 4090 Laptop","Lenovo",1200,2022
"Lenovo Legion Slim 7i Intel Core i7 12th Gen Nvidia RTX 3060 Laptop","Lenovo",800,2021
"Lenovo Legion Slim 7i Intel Core i7 12th Gen Nvidia RTX 3070 Laptop","Lenovo",800,2021
"Lenovo Legion Slim 7i Intel Core Ultra 5 Laptop","Lenovo",1400,2024
"Lenovo Legion Y520 Intel Core i5 7th Gen Laptop","Lenovo",600,2016
"Lenovo Legion Y520 Intel Core i7 7th Gen Laptop","Lenovo",800,2016
"Lenovo Legion Y530 Intel Core i5 8th Gen Laptop","Lenovo",600,2017
"Lenovo Legion Y530 Intel Core i7 8th Gen Laptop","Lenovo",800,2017
"Lenovo Legion Y540 Intel Core i5 9th Gen Nvidia GTX 1660 Laptop","Lenovo",600,2018
"Lenovo Legion Y540 Intel Core i5 9th Gen Nvidia RTX 2060 Laptop","Lenovo",600,2018
"Lenovo Legion Y540 Intel Core i7 9th Gen Nvidia GTX 1650 Laptop","Lenovo",800,2018
"Lenovo Legion Y540 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Lenovo",800,2018
"Lenovo Legion Y540 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Lenovo",800,2018
"Lenovo Legion Y545 Intel Core i7 9th Gen Nvidia GTX 1650 Laptop","Lenovo",800,2018
"Lenovo Legion Y545 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Lenovo",800,2018
"Lenovo Legion Y545 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Lenovo",800,2018
"Lenovo Legion Y7000P Intel Core i5 8th Gen Laptop","Lenovo",600,2017
"Lenovo Legion Y7000P Intel Core i7 8th Gen Laptop","Lenovo",800,2017
"Lenovo Legion Y7000P Intel Core i7 9th Gen Laptop","Lenovo",800,2018
"Lenovo Legion Y720 Intel Core i7 7th Gen Laptop","Lenovo",800,2016
"Lenovo Legion Y730 Intel Core i5 8th Gen Laptop","Lenovo",600,2017
"Lenovo Legion Y730 Intel Core i7 8th Gen Laptop","Lenovo",800,2017
"Lenovo Legion Y740 Intel Core i7 8th Gen Nvidia RTX 2060 Laptop","Lenovo",800,2017
"Lenovo Legion Y740 Intel Core i7 8th Gen Nvidia RTX 2070 Laptop","Lenovo",800,2017
"Lenovo Legion Y740 Intel Core i7 8th Gen Nvidia RTX 2080 Laptop","Lenovo",800,2017
"Lenovo Legion Y740 Intel Core i7 9th Gen Nvidia GTX 1660 Laptop","Lenovo",800,2018
"Lenovo Legion Y740 Intel Core i7 9th Gen Nvidia RTX 2060 Laptop","Lenovo",800,2018
"Lenovo Legion Y740 Intel Core i7 9th Gen Nvidia RTX 2070 Laptop","Lenovo",800,2018
"Lenovo Legion Y740 Intel Core i7 9th Gen Nvidia RTX 2080 Laptop","Lenovo",800,2018
"Lenovo Legion Y9000P Intel Core i7 12th Gen Nvidia RTX Laptop","Lenovo",800,2021
"Lenovo Legion Y9000P Intel Core i9 12th Gen Nvidia RTX Laptop","Lenovo",1200,2021
"Lenovo Legion Y920 Intel Core i7 7th Gen Nvidia GTX 1070 Laptop","Lenovo",800,2016
"Lenovo LOQ 15 AMD Ryzen 5 Nvidia RTX 3050 Laptop","Lenovo",600,2017
"Lenovo LOQ 15 AMD Ryzen 5 Nvidia RTX 4050 Laptop","Lenovo",600,2017
"Lenovo LOQ 15 AMD Ryzen 7 Nvidia RTX 4050 Laptop","Lenovo",800,2017
"Lenovo LOQ 15 AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo LOQ 15 Intel Core i5 13th Gen Nvidia RTX 3050 Laptop","Lenovo",600,2022
"Lenovo LOQ 15 Intel Core i5 13th Gen Nvidia RTX 4050 Laptop","Lenovo",600,2022
"Lenovo LOQ 15 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Lenovo",800,2022
"Lenovo LOQ 15 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Lenovo",800,2022
"Lenovo LOQ 16 AMD Ryzen 5 Nvidia RTX 4050 Laptop","Lenovo",600,2017
"Lenovo LOQ 16 AMD Ryzen 5 Nvidia RTX 4060 Laptop","Lenovo",600,2017
"Lenovo LOQ 16 AMD Ryzen 7 Nvidia RTX 4050 Laptop","Lenovo",800,2017
"Lenovo LOQ 16 AMD Ryzen 7 Nvidia RTX 4060 Laptop","Lenovo",800,2017
"Lenovo LOQ 16 Intel Core i5 13th Gen Nvidia RTX 4050 Laptop","Lenovo",600,2022
"Lenovo LOQ 16 Intel Core i5 13th Gen Nvidia RTX 4060 Laptop","Lenovo",600,2022
"Lenovo LOQ 16 Intel Core i7 13th Gen Nvidia RTX 4050 Laptop","Lenovo",800,2022
"Lenovo LOQ 16 Intel Core i7 13th Gen Nvidia RTX 4060 Laptop","Lenovo",800,2022
"Lenovo LOQ Essential Gen 9 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo LOQ Essential Gen 9 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim 7 14IAP7 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo Slim 7 14IAP7 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim 7 Carbon Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim 7 Pro AMD Ryzen 7 Nvidia RTX 3050 Laptop","Lenovo",800,2017
"Lenovo Slim 7 Pro X AMD Ryzen 7 Nvidia RTX 3050 Laptop","Lenovo",800,2017
"Lenovo Slim 7 Pro X AMD Ryzen 9 Nvidia RTX 3050 Laptop","Lenovo",1200,2019
"Lenovo Slim 7i Carbon Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim 7i Intel Core Ultra 5 Laptop","Lenovo",1400,2024
"Lenovo Slim 7i Pro X Intel Core i7 12th Gen Nvidia RTX 3050 Laptop","Lenovo",800,2021
"Lenovo Slim 9 14IAP7 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo Slim 9 14IAP7 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim 9i 14"" Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo Slim Pro 9i Intel Core i7 13th Gen RTX 3050 Laptop","Lenovo",800,2022
"Lenovo Slim Pro 9i Intel Core i9 13th Gen RTX 3050 Laptop","Lenovo",1200,2022
"Lenovo ThinkBook 13S Gen 2 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 13S Gen 2 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 13S Gen 2 Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 13S Gen 2 Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 13S Gen 3 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 13S Gen 3 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 13S Gen 4 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 13S Gen 4 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 13S Gen 4 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 13S Gen 4 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 13S Intel Core i5 10th Gen Laptop","Lenovo",600,2019
"Lenovo ThinkBook 13S Intel Core i5 8th Gen Laptop","Lenovo",600,2017
"Lenovo ThinkBook 13S Intel Core i7 10th Gen Laptop","Lenovo",800,2019
"Lenovo ThinkBook 13S Intel Core i7 8th Gen Laptop","Lenovo",800,2017
"Lenovo ThinkBook 13X G2 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 13X G2 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 13X Gen 4 Intel core Ultra 7 Laptop","Lenovo",800,2024
"Lenovo ThinkBook 13X Gen 4 Intel core Ultra 9 Laptop","Lenovo",800,2024
"Lenovo ThinkBook 13X Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 13X Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 14 G6 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 14 G6 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 14 G6 Intel Core i5 13th Gen Laptop","Lenovo",600,2022
"Lenovo ThinkBook 14 G6 Intel Core i7 13th Gen Laptop","Lenovo",800,2022
"Lenovo ThinkBook 14 Gen 2 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 14 Gen 2 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 14 Gen 2 Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 14 Gen 2 Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 14 Gen 3 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 14 Gen 3 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 14 Gen 4 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 14 Gen 4 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 14 Gen 4 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 14 Gen 4 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 14 Gen 7 Intel Core Ultra 5 Laptop","Lenovo",1200,2024
"Lenovo ThinkBook 14 Gen 7 Intel Core Ultra 7 Laptop","Lenovo",1400,2024
"Lenovo ThinkBook 14 Gen 8 Intel Core 5 Laptop","Lenovo",1100,2025
"Lenovo ThinkBook 14 Gen 8 Intel Core 7 Laptop","Lenovo",1300,2025
"Lenovo ThinkBook 14 Intel Core i5 10th Gen Laptop","Lenovo",600,2019
"Lenovo ThinkBook 14 Intel Core i5 8th Gen Laptop","Lenovo",600,2017
"Lenovo ThinkBook 14 Intel Core i7 10th Gen Laptop","Lenovo",800,2019
"Lenovo ThinkBook 14 Intel Core i7 8th Gen Laptop","Lenovo",800,2017
"Lenovo ThinkBook 14S Yoga Gen 2 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 14S Yoga Gen 2 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 14S Yoga Gen 3 Intel Core i5 13th Gen Laptop","Lenovo",600,2022
"Lenovo ThinkBook 14S Yoga Gen 3 Intel Core i7 13th Gen Laptop","Lenovo",800,2022
"Lenovo ThinkBook 14S Yoga Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 14S Yoga Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 15 G2 ITL Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 15 G2 ITL Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 15 G4 IAP Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 15 G4 IAP Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 15 Gen 1 Intel Core i5 10th Gen Laptop","Lenovo",600,2019
"Lenovo ThinkBook 15 Gen 1 Intel Core i7 10th Gen Laptop","Lenovo",800,2019
"Lenovo ThinkBook 15 Gen 2 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 15 Gen 2 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 15 Gen 2 Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 15 Gen 2 Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 15 Gen 3 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 15 Gen 3 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 15 Gen 4 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 15 Gen 4 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 15 Gen 4 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook 15 Gen 4 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook 15P Gen 1 Intel Core i5 10th Gen Laptop","Lenovo",600,2019
"Lenovo ThinkBook 15P Gen 1 Intel Core i7 10th Gen Laptop","Lenovo",800,2019
"Lenovo ThinkBook 15P Gen 2 Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook 15P Gen 2 Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook 16 G6 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 16 G6 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 16 G6 Intel Core i5 13th Gen Laptop","Lenovo",600,2022
"Lenovo ThinkBook 16 G6 Intel Core i7 13th Gen Laptop","Lenovo",800,2022
"Lenovo ThinkBook 16 Gen 7 AMD Ryzen 5 Laptop","Lenovo",600,2024
"Lenovo ThinkBook 16 Gen 7 AMD Ryzen 7 Laptop","Lenovo",800,2024
"Lenovo ThinkBook 16 Gen 7 Intel Core Ultra 5 Laptop","Lenovo",1300,2024
"Lenovo ThinkBook 16 Gen 7 Intel Core Ultra 7 Laptop","Lenovo",1500,2024
"Lenovo ThinkBook 16 Gen 8 Intel Core 5 Laptop","Lenovo",1200,2025
"Lenovo ThinkBook 16 Gen 8 Intel Core 7 Laptop","Lenovo",1400,2025
"Lenovo ThinkBook 16P Gen 2 AMD Ryzen 5 Laptop","Lenovo",600,2017
"Lenovo ThinkBook 16P Gen 2 AMD Ryzen 7 Laptop","Lenovo",800,2017
"Lenovo ThinkBook 16P Gen 2 AMD Ryzen 9 Laptop","Lenovo",1200,2019
"Lenovo ThinkBook 16P Gen 4 Intel Core i5 13th Gen Laptop","Lenovo",600,2022
"Lenovo ThinkBook 16P Gen 4 Intel Core i7 13th Gen Laptop","Lenovo",800,2022
"Lenovo ThinkBook 16P Gen 4 Intel Core i9 13th Gen Laptop","Lenovo",1200,2022
"Lenovo ThinkBook 16P Gen 5 Intel Core i5 14th Gen Laptop","Lenovo",600,2023
"Lenovo ThinkBook 16P Gen 5 Intel Core i7 14th Gen Laptop","Lenovo",800,2023
"Lenovo ThinkBook 16P Gen 5 Intel Core i9 14th Gen Laptop","Lenovo",1200,2023
"Lenovo ThinkBook Plus Gen 2 Intel Core i5 11th Gen Laptop","Lenovo",600,2020
"Lenovo ThinkBook Plus Gen 2 Intel Core i7 11th Gen Laptop","Lenovo",800,2020
"Lenovo ThinkBook Plus Gen 3 Intel Core i5 12th Gen Laptop","Lenovo",600,2021
"Lenovo ThinkBook Plus Gen 3 Intel Core i7 12th Gen Laptop","Lenovo",800,2021
"Lenovo ThinkBook Plus Gen 4 Intel Core i7 13th Gen Laptop","Lenovo",800,2022
"Lenovo ThinkBook Plus Gen 5 Hybrid Intel Core Ultra 7 Laptop","Lenovo",1600,2024
"Lenovo ThinkPad E14 Gen 1 Intel Core i3 10th Gen Non Touch Screen Laptop","Lenovo",450,2019
"Lenovo ThinkPad E14 Gen 1 Intel Core i3 10th Gen Touch Screen Laptop","Lenovo",450,2019
"Lenovo ThinkPad E14 Gen 1 Intel Core i5 10th Gen Non Touch Screen Laptop","Lenovo",600,2019
"Lenovo ThinkPad E14 Gen 1 Intel Core i5 10th Gen Touch Screen Laptop","Lenovo",600,2019
"Lenovo ThinkPad E14 Gen 1 Intel Core i7 10th Gen Non Touch Screen Laptop","Lenovo",800,2019
"Lenovo ThinkPad E14 Gen 1 Intel Core i7 10th Gen Touch Screen Laptop","Lenovo",800,2019
"Lenovo ThinkPad E14 Gen 2 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 2 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 2 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 2 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 2 Intel Core i5 11th Gen Non Touch Screen Laptop","Lenovo",600,2020
"Lenovo ThinkPad E14 Gen 2 Intel Core i5 11th Gen Touch Screen Laptop","Lenovo",600,2020
"Lenovo ThinkPad E14 Gen 2 Intel Core i7 11th Gen Non Touch Screen Laptop","Lenovo",800,2020
"Lenovo ThinkPad E14 Gen 2 Intel Core i7 11th Gen Touch Screen Laptop","Lenovo",800,2020
"Lenovo ThinkPad E14 Gen 3 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 3 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 3 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 3 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 4 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 4 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 4 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 4 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 4 Intel Core i5 12th Gen Non Touch Screen Laptop","Lenovo",600,2021
"Lenovo ThinkPad E14 Gen 4 Intel Core i5 12th Gen Touch Screen Laptop","Lenovo",600,2021
"Lenovo ThinkPad E14 Gen 4 Intel Core i7 12th Gen Non Touch Screen Laptop","Lenovo",800,2021
"Lenovo ThinkPad E14 Gen 4 Intel Core i7 12th Gen Touch Screen Laptop","Lenovo",800,2021
"Lenovo ThinkPad E14 Gen 5 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 5 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E14 Gen 5 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 5 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E14 Gen 5 Intel Core i5 13th Gen Non Touch Screen Laptop","Lenovo",600,2022
"Lenovo ThinkPad E14 Gen 5 Intel Core i5 13th Gen Touch Screen Laptop","Lenovo",600,2022
"Lenovo ThinkPad E14 Gen 5 Intel Core i7 13th Gen Non Touch Screen Laptop","Lenovo",800,2022
"Lenovo ThinkPad E14 Gen 5 Intel Core i7 13th Gen Touch Screen Laptop","Lenovo",800,2022
"Lenovo ThinkPad E14 Gen 6 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2024
"Lenovo ThinkPad E14 Gen 6 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2024
"Lenovo ThinkPad E14 Gen 6 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2024
"Lenovo ThinkPad E14 Gen 6 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2024
"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 5 Non Touch Screen Laptop","Lenovo",900,2024
"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 5 Touch Screen Laptop","Lenovo",900,2024
"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 7 Non Touch Screen Laptop","Lenovo",1100,2024
"Lenovo ThinkPad E14 Gen 6 Intel Core Ultra 7 Touch Screen Laptop","Lenovo",1100,2024
"Lenovo ThinkPad E15 Gen 1 Intel Core i3 10th Gen Non Touch Screen Laptop","Lenovo",450,2019
"Lenovo ThinkPad E15 Gen 1 Intel Core i3 10th Gen Touch Screen Laptop","Lenovo",450,2019
"Lenovo ThinkPad E15 Gen 1 Intel Core i5 10th Gen Non Touch Screen Laptop","Lenovo",600,2019
"Lenovo ThinkPad E15 Gen 1 Intel Core i5 10th Gen Touch Screen Laptop","Lenovo",600,2019
"Lenovo ThinkPad E15 Gen 1 Intel Core i7 10th Gen Non Touch Screen Laptop","Lenovo",800,2019
"Lenovo ThinkPad E15 Gen 1 Intel Core i7 10th Gen Touch Screen Laptop","Lenovo",800,2019
"Lenovo ThinkPad E15 Gen 2 AMD Ryzen 5 Non Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E15 Gen 2 AMD Ryzen 5 Touch Screen Laptop","Lenovo",600,2017
"Lenovo ThinkPad E15 Gen 2 AMD Ryzen 7 Non Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E15 Gen 2 AMD Ryzen 7 Touch Screen Laptop","Lenovo",800,2017
"Lenovo ThinkPad E15 Gen 2 Intel Core i5 11th Gen Non Touch Screen Laptop","Lenovo",600,2020
"Lenovo ThinkPad E15 Gen 2 Intel Core i5 11th Gen Touch Screen Laptop","Lenovo",600,2020
"Lenovo ThinkPad E15 Gen 2 Intel Core i7 11th Gen Non Touch Screen Laptop","Lenovo",800,2020
"Lenovo ThinkPad E15 Gen 2 Intel Core i7 11th Gen Touch Screen Laptop","Lenovo",800,2020
